Channel,X,Y,Z
number,UTM [m],UTM [m],UTM [m]
7240,328754,4408086.39,1251.021
7241,328755,4408086.26,1251.057
7242,328756.01,4408086.14,1251.094
7243,328757.02,4408086.01,1251.132
7244,328758.02,4408085.88,1251.172
7245,328759.03,4408085.76,1251.211
7246,328760.04,4408085.63,1251.25
7247,328761.04,4408085.5,1251.289
7248,328762.05,4408085.38,1251.337
7249,328763.06,4408085.25,1251.401
7250,328764.06,4408085.12,1251.488
7251,328765.07,4408084.99,1251.581
7252,328766.08,4408084.87,1251.673
7253,328767.08,4408084.74,1251.766
7254,328768.09,4408084.61,1251.857
7255,328769.1,4408084.49,1251.932
7256,328770.1,4408084.36,1251.97
7257,328771.11,4408084.23,1252.004
7258,328772.12,4408084.1,1252.037
7259,328773.12,4408083.98,1252.07
7260,328774.13,4408083.85,1252.103
7261,328775.14,4408083.72,1252.132
7262,328776.15,4408083.6,1252.159
7263,328777.15,4408083.47,1252.186
7264,328778.16,4408083.34,1252.213
7265,328779.17,4408083.22,1252.239
7266,328780.17,4408083.09,1252.267
7267,328780.07,4408083.74,1252.248
7268,328779.61,4408084.65,1252.23
7269,328779.14,4408085.56,1252.213
7270,328778.68,4408086.48,1252.193
7271,328778.21,4408087.39,1252.172
7272,328777.75,4408088.3,1252.15
7273,328777.28,4408089.21,1252.129
7274,328776.82,4408090.12,1252.108
7275,328776.35,4408091.04,1252.087
7276,328775.89,4408091.95,1252.066
7277,328775.42,4408092.86,1252.045
7278,328774.95,4408093.77,1252.023
7279,328774.49,4408094.68,1252
7280,328774.02,4408095.6,1251.976
7281,328773.56,4408096.51,1251.951
7282,328773.09,4408097.42,1251.925
7283,328772.63,4408098.33,1251.901
7284,328772.16,4408099.24,1251.88
7285,328771.7,4408100.16,1251.861
7286,328771.23,4408101.07,1251.842
7287,328770.76,4408101.98,1251.823
7288,328770.3,4408102.89,1251.805
7289,328769.83,4408103.8,1251.786
7290,328769.37,4408104.72,1251.767
7291,328768.9,4408105.63,1251.749
7292,328768.44,4408106.54,1251.73
7293,328767.97,4408107.45,1251.711
7294,328767.51,4408108.36,1251.693
7295,328767.04,4408109.28,1251.667
7296,328766.58,4408110.19,1251.632
7297,328766.11,4408111.1,1251.585
7298,328765.64,4408112.01,1251.525
7299,328765.18,4408112.92,1251.459
7300,328764.71,4408113.84,1251.392
7301,328764.25,4408114.75,1251.324
7302,328763.78,4408115.66,1251.256
7303,328763.32,4408116.57,1251.188
7304,328762.85,4408117.48,1251.135
7305,328762.39,4408118.4,1251.098
7306,328761.92,4408119.31,1251.07
7307,328761.45,4408120.22,1251.049
7308,328760.99,4408121.13,1251.032
7309,328760.52,4408122.04,1251.015
7310,328760.06,4408122.96,1250.998
7311,328759.59,4408123.87,1250.981
7312,328759.13,4408124.78,1250.964
7313,328758.66,4408125.69,1250.947
7314,328758.2,4408126.6,1250.93
7315,328757.73,4408127.51,1250.913
7316,328757.27,4408128.43,1250.895
7317,328756.8,4408129.34,1250.878
7318,328756.33,4408130.25,1250.86
7319,328755.87,4408131.16,1250.843
7320,328755.4,4408132.08,1250.825
7321,328754.94,4408132.99,1250.808
7322,328754.47,4408133.9,1250.795
7323,328754.01,4408134.81,1250.788
7324,328753.54,4408135.72,1250.79
7325,328753.08,4408136.64,1250.805
7326,328752.61,4408137.55,1250.845
7327,328752.14,4408138.46,1250.898
7328,328751.68,4408139.37,1250.933
7329,328751.21,4408140.28,1250.95
7330,328750.75,4408141.2,1250.955
7331,328750.28,4408142.11,1250.951
7332,328749.82,4408143.02,1250.941
7333,328749.35,4408143.93,1250.925
7334,328748.89,4408144.84,1250.903
7335,328748.42,4408145.76,1250.88
7336,328747.96,4408146.67,1250.856
7337,328747.49,4408147.58,1250.833
7338,328747.02,4408148.49,1250.809
7339,328746.56,4408149.4,1250.783
7340,328746.09,4408150.32,1250.753
7341,328745.63,4408151.23,1250.721
7342,328745.16,4408152.14,1250.685
7343,328744.7,4408153.05,1250.646
7344,328744.23,4408153.96,1250.612
7345,328743.77,4408154.88,1250.581
7346,328743.3,4408155.79,1250.556
7347,328742.84,4408156.7,1250.539
7348,328742.37,4408157.61,1250.529
7349,328741.9,4408158.52,1250.525
7350,328741.44,4408159.43,1250.526
7351,328740.97,4408160.35,1250.532
7352,328740.51,4408161.26,1250.543
7353,328740.04,4408162.17,1250.556
7354,328739.58,4408163.08,1250.568
7355,328739.11,4408164,1250.581
7356,328738.65,4408164.91,1250.609
7357,328738.18,4408165.82,1250.652
7358,328737.71,4408166.73,1250.709
7359,328737.25,4408167.64,1250.781
7360,328736.78,4408168.56,1250.866
7361,328736.32,4408169.47,1250.952
7362,328735.85,4408170.38,1251.038
7363,328735.39,4408171.29,1251.123
7364,328734.92,4408172.2,1251.208
7365,328734.46,4408173.12,1251.293
7366,328733.99,4408174.03,1251.378
7367,328733.53,4408174.94,1251.463
7368,328733.06,4408175.85,1251.539
7369,328732.59,4408176.76,1251.592
7370,328732.13,4408177.67,1251.627
7371,328731.66,4408178.59,1251.642
7372,328731.2,4408179.5,1251.635
7373,328730.73,4408180.41,1251.62
7374,328730.27,4408181.32,1251.605
7375,328729.8,4408182.23,1251.589
7376,328729.34,4408183.15,1251.571
7377,328728.87,4408184.06,1251.551
7378,328728.4,4408184.97,1251.529
7379,328727.94,4408185.88,1251.505
7380,328727.47,4408186.79,1251.476
7381,328727.01,4408187.71,1251.441
7382,328726.54,4408188.62,1251.402
7383,328726.08,4408189.53,1251.364
7384,328725.61,4408190.44,1251.326
7385,328725.15,4408191.35,1251.301
7386,328724.68,4408192.27,1251.299
7387,328724.22,4408193.18,1251.308
7388,328723.75,4408194.09,1251.317
7389,328723.28,4408195,1251.324
7390,328722.82,4408195.91,1251.331
7391,328722.35,4408196.83,1251.338
7392,328721.89,4408197.74,1251.344
7393,328721.42,4408198.65,1251.351
7394,328720.96,4408199.56,1251.357
7395,328720.49,4408200.47,1251.364
7396,328720.03,4408201.39,1251.37
7397,328719.56,4408202.3,1251.377
7398,328719.09,4408203.21,1251.383
7399,328718.63,4408204.12,1251.39
7400,328718.16,4408205.03,1251.397
7401,328717.7,4408205.95,1251.405
7402,328717.23,4408206.86,1251.412
7403,328716.77,4408207.77,1251.42
7404,328716.3,4408208.68,1251.429
7405,328715.84,4408209.59,1251.437
7406,328715.37,4408210.51,1251.445
7407,328714.91,4408211.42,1251.454
7408,328714.44,4408212.33,1251.463
7409,328713.97,4408213.24,1251.472
7410,328714.61,4408213.36,1251.473
7411,328715.62,4408213.21,1251.475
7412,328716.63,4408213.06,1251.476
7413,328717.64,4408212.91,1251.478
7414,328718.65,4408212.76,1251.479
7415,328719.65,4408212.61,1251.482
7416,328720.66,4408212.46,1251.49
7417,328721.67,4408212.31,1251.5
7418,328722.68,4408212.16,1251.511
7419,328723.69,4408212.01,1251.521
7420,328724.69,4408211.86,1251.53
7421,328725.7,4408211.71,1251.54
7422,328726.71,4408211.56,1251.54
7423,328727.72,4408211.41,1251.531
7424,328728.72,4408211.26,1251.514
7425,328729.73,4408211.11,1251.494
7426,328730.74,4408210.95,1251.473
7427,328731.75,4408210.8,1251.451
7428,328732.76,4408210.65,1251.428
7429,328733.76,4408210.5,1251.406
7430,328734.77,4408210.35,1251.4
7431,328735.78,4408210.2,1251.407
7432,328736.79,4408210.05,1251.424
7433,328737.8,4408209.9,1251.443
7434,328738.8,4408209.75,1251.462
7435,328739.81,4408209.6,1251.481
7436,328740.82,4408209.45,1251.501
7437,328741.83,4408209.3,1251.52
7438,328742.83,4408209.15,1251.539
7439,328743.84,4408209,1251.559
7440,328744.85,4408208.85,1251.578
7441,328745.86,4408208.7,1251.597
7442,328746.87,4408208.55,1251.615
7443,328747.87,4408208.4,1251.632
7444,328748.88,4408208.25,1251.648
7445,328749.89,4408208.1,1251.664
7446,328750.9,4408207.95,1251.68
7447,328751.91,4408207.8,1251.696
7448,328752.91,4408207.65,1251.713
7449,328753.92,4408207.5,1251.729
7450,328754.93,4408207.35,1251.745
7451,328755.94,4408207.2,1251.761
7452,328756.94,4408207.05,1251.776
7453,328757.95,4408206.9,1251.791
7454,328758.96,4408206.75,1251.807
7455,328759.97,4408206.6,1251.821
7456,328760.98,4408206.45,1251.836
7457,328761.98,4408206.3,1251.85
7458,328762.99,4408206.15,1251.869
7459,328764,4408206,1251.893
7460,328765.01,4408205.85,1251.921
7461,328766.02,4408205.7,1251.952
7462,328767.02,4408205.55,1251.983
7463,328768.03,4408205.4,1252.015
7464,328769.04,4408205.25,1252.046
7465,328770.05,4408205.1,1252.077
7466,328771.06,4408204.95,1252.108
7467,328772.06,4408204.8,1252.14
7468,328773.07,4408204.65,1252.171
7469,328774.08,4408204.5,1252.203
7470,328775.09,4408204.35,1252.234
7471,328776.09,4408204.2,1252.266
7472,328777.1,4408204.05,1252.298
7473,328778.11,4408203.9,1252.33
7474,328779.12,4408203.75,1252.365
7475,328780.13,4408203.6,1252.403
7476,328781.13,4408203.45,1252.442
7477,328782.14,4408203.3,1252.482
7478,328783.15,4408203.14,1252.522
7479,328784.16,4408203,1252.561
7480,328785.17,4408202.85,1252.601
7481,328786.17,4408202.69,1252.64
7482,328787.18,4408202.54,1252.68
7483,328788.19,4408202.39,1252.72
7484,328789.2,4408202.24,1252.76
7485,328790.2,4408202.09,1252.8
7486,328791.21,4408201.94,1252.841
7487,328792.22,4408201.79,1252.881
7488,328793.23,4408201.64,1252.921
7489,328794.24,4408201.49,1252.96
7490,328795.24,4408201.34,1252.989
7491,328796.25,4408201.19,1253.006
7492,328797.26,4408201.04,1253.018
7493,328798.27,4408200.89,1253.031
7494,328799.28,4408200.74,1253.044
7495,328800.28,4408200.59,1253.057
7496,328801.29,4408200.44,1253.07
7497,328802.3,4408200.29,1253.083
7498,328803.31,4408200.14,1253.096
7499,328804.32,4408199.99,1253.11
7500,328805.32,4408199.84,1253.124
7501,328806.33,4408199.69,1253.138
7502,328807.34,4408199.54,1253.152
7503,328808.35,4408199.39,1253.167
7504,328809.35,4408199.24,1253.183
7505,328810.36,4408199.09,1253.202
7506,328811.37,4408198.94,1253.222
7507,328812.38,4408198.79,1253.242
7508,328813.39,4408198.64,1253.263
7509,328814.39,4408198.49,1253.283
7510,328815.4,4408198.34,1253.304
7511,328816.41,4408198.19,1253.324
7512,328817.42,4408198.04,1253.345
7513,328818.43,4408197.89,1253.366
7514,328819.43,4408197.74,1253.388
7515,328820.44,4408197.59,1253.409
7516,328821.45,4408197.44,1253.43
7517,328822.46,4408197.29,1253.452
7518,328823.46,4408197.14,1253.472
7519,328824.47,4408196.99,1253.492
7520,328825.48,4408196.84,1253.511
7521,328826.49,4408196.69,1253.531
7522,328827.5,4408196.54,1253.551
7523,328828.5,4408196.39,1253.571
7524,328829.51,4408196.24,1253.591
7525,328830.52,4408196.09,1253.611
7526,328831.53,4408195.94,1253.631
7527,328832.54,4408195.79,1253.652
7528,328833.54,4408195.64,1253.672
7529,328834.55,4408195.49,1253.693
7530,328835.56,4408195.34,1253.713
7531,328836.57,4408195.18,1253.732
7532,328837.58,4408195.04,1253.74
7533,328838.58,4408194.89,1253.747
7534,328839.59,4408194.74,1253.755
7535,328840.6,4408194.59,1253.762
7536,328841.61,4408194.43,1253.769
7537,328842.61,4408194.28,1253.776
7538,328843.62,4408194.13,1253.784
7539,328844.63,4408193.98,1253.791
7540,328845.64,4408193.83,1253.799
7541,328846.65,4408193.68,1253.806
7542,328847.65,4408193.53,1253.813
7543,328848.66,4408193.38,1253.821
7544,328849.67,4408193.23,1253.828
7545,328850.68,4408193.08,1253.837
7546,328851.69,4408192.93,1253.847
7547,328852.69,4408192.78,1253.857
7548,328853.7,4408192.63,1253.867
7549,328854.71,4408192.48,1253.877
7550,328855.72,4408192.33,1253.889
7551,328856.72,4408192.18,1253.906
7552,328857.73,4408192.03,1253.929
7553,328858.37,4408192.15,1253.937
7554,328857.92,4408193.06,1253.93
7555,328857.46,4408193.97,1253.924
7556,328857.01,4408194.88,1253.918
7557,328856.55,4408195.79,1253.912
7558,328856.09,4408196.7,1253.906
7559,328855.64,4408197.6,1253.9
7560,328855.18,4408198.51,1253.894
7561,328854.72,4408199.42,1253.888
7562,328854.27,4408200.33,1253.882
7563,328853.81,4408201.24,1253.876
7564,328853.36,4408202.15,1253.871
7565,328852.9,4408203.06,1253.863
7566,328852.44,4408203.97,1253.852
7567,328851.99,4408204.88,1253.841
7568,328851.53,4408205.79,1253.829
7569,328851.07,4408206.7,1253.817
7570,328850.62,4408207.61,1253.804
7571,328850.16,4408208.52,1253.792
7572,328849.71,4408209.43,1253.78
7573,328849.25,4408210.34,1253.768
7574,328848.79,4408211.25,1253.756
7575,328848.34,4408212.16,1253.744
7576,328847.88,4408213.07,1253.731
7577,328847.43,4408213.98,1253.719
7578,328846.97,4408214.89,1253.707
7579,328846.51,4408215.8,1253.695
7580,328846.06,4408216.71,1253.68
7581,328845.6,4408217.62,1253.662
7582,328845.14,4408218.53,1253.644
7583,328844.69,4408219.44,1253.627
7584,328844.23,4408220.35,1253.609
7585,328843.78,4408221.26,1253.592
7586,328843.32,4408222.17,1253.574
7587,328842.86,4408223.08,1253.556
7588,328842.41,4408223.99,1253.539
7589,328841.95,4408224.89,1253.521
7590,328841.49,4408225.8,1253.503
7591,328841.04,4408226.71,1253.485
7592,328840.58,4408227.62,1253.467
7593,328840.13,4408228.53,1253.449
7594,328839.67,4408229.44,1253.431
7595,328839.21,4408230.35,1253.413
7596,328838.76,4408231.26,1253.395
7597,328838.3,4408232.17,1253.377
7598,328837.84,4408233.08,1253.359
7599,328837.39,4408233.99,1253.34
7600,328836.93,4408234.9,1253.322
7601,328836.48,4408235.81,1253.303
7602,328836.02,4408236.72,1253.285
7603,328835.56,4408237.63,1253.266
7604,328835.11,4408238.54,1253.247
7605,328834.65,4408239.45,1253.229
7606,328834.19,4408240.36,1253.21
7607,328833.74,4408241.27,1253.191
7608,328833.28,4408242.18,1253.177
7609,328832.83,4408243.09,1253.168
7610,328832.37,4408244,1253.159
7611,328831.91,4408244.91,1253.151
7612,328831.46,4408245.82,1253.142
7613,328831,4408246.73,1253.133
7614,328830.54,4408247.64,1253.124
7615,328830.09,4408248.55,1253.115
7616,328829.63,4408249.46,1253.106
7617,328829.18,4408250.37,1253.097
7618,328828.72,4408251.28,1253.087
7619,328828.26,4408252.18,1253.078
7620,328827.81,4408253.09,1253.069
7621,328827.35,4408254,1253.059
7622,328826.89,4408254.91,1253.049
7623,328826.44,4408255.82,1253.04
7624,328825.98,4408256.73,1253.03
7625,328825.53,4408257.64,1253.02
7626,328825.07,4408258.55,1253.01
7627,328824.61,4408259.46,1253.001
7628,328824.16,4408260.37,1252.991
7629,328823.7,4408261.28,1252.981
7630,328823.24,4408262.19,1252.971
7631,328822.79,4408263.1,1252.961
7632,328822.33,4408264.01,1252.953
7633,328821.88,4408264.92,1252.947
7634,328821.42,4408265.83,1252.941
7635,328820.96,4408266.74,1252.935
7636,328820.51,4408267.65,1252.929
7637,328820.05,4408268.56,1252.923
7638,328819.6,4408269.47,1252.918
7639,328819.14,4408270.38,1252.912
7640,328818.68,4408271.29,1252.906
7641,328818.23,4408272.2,1252.9
7642,328817.77,4408273.11,1252.894
7643,328817.31,4408274.02,1252.888
7644,328816.86,4408274.93,1252.882
7645,328816.4,4408275.84,1252.876
7646,328815.95,4408276.75,1252.871
7647,328815.49,4408277.66,1252.865
7648,328815.03,4408278.57,1252.859
7649,328814.58,4408279.47,1252.853
7650,328814.12,4408280.38,1252.848
7651,328813.66,4408281.29,1252.842
7652,328813.21,4408282.2,1252.835
7653,328812.75,4408283.11,1252.824
7654,328812.3,4408284.02,1252.804
7655,328811.84,4408284.93,1252.78
7656,328811.38,4408285.84,1252.756
7657,328810.93,4408286.75,1252.732
7658,328810.47,4408287.66,1252.708
7659,328810.01,4408288.57,1252.684
7660,328809.56,4408289.48,1252.659
7661,328809.1,4408290.39,1252.635
7662,328808.65,4408291.3,1252.611
7663,328808.19,4408292.21,1252.591
7664,328807.73,4408293.12,1252.588
7665,328807.28,4408294.03,1252.612
7666,328806.82,4408294.94,1252.685
7667,328806.36,4408295.85,1252.767
7668,328805.91,4408296.76,1252.849
7669,328805.45,4408297.67,1252.925
7670,328805,4408298.58,1252.938
7671,328804.54,4408299.49,1252.915
7672,328804.08,4408300.4,1252.886
7673,328803.63,4408301.31,1252.856
7674,328803.17,4408302.22,1252.827
7675,328802.71,4408303.13,1252.798
7676,328802.26,4408304.04,1252.768
7677,328801.8,4408304.95,1252.739
7678,328801.35,4408305.86,1252.709
7679,328800.89,4408306.76,1252.68
7680,328800.43,4408307.67,1252.65
7681,328799.98,4408308.58,1252.62
7682,328799.52,4408309.49,1252.591
7683,328799.06,4408310.4,1252.561
7684,328798.61,4408311.31,1252.532
7685,328798.15,4408312.22,1252.502
7686,328797.7,4408313.13,1252.477
7687,328797.24,4408314.04,1252.457
7688,328796.78,4408314.95,1252.437
7689,328796.33,4408315.86,1252.416
7690,328795.87,4408316.77,1252.395
7691,328795.41,4408317.68,1252.375
7692,328794.96,4408318.59,1252.354
7693,328794.5,4408319.5,1252.339
7694,328794.05,4408320.41,1252.331
7695,328793.59,4408321.32,1252.323
7696,328793.13,4408322.23,1252.314
7697,328792.68,4408323.14,1252.313
7698,328793.68,4408322.96,1252.333
7699,328794.68,4408322.77,1252.352
7700,328795.68,4408322.59,1252.372
7701,328796.68,4408322.41,1252.392
7702,328797.68,4408322.23,1252.415
7703,328798.68,4408322.04,1252.443
7704,328799.68,4408321.86,1252.471
7705,328800.68,4408321.68,1252.498
7706,328801.68,4408321.5,1252.526
7707,328802.68,4408321.32,1252.553
7708,328803.68,4408321.13,1252.581
7709,328804.68,4408320.95,1252.608
7710,328805.68,4408320.77,1252.636
7711,328806.68,4408320.59,1252.663
7712,328807.68,4408320.4,1252.69
7713,328808.68,4408320.22,1252.711
7714,328809.68,4408320.04,1252.727
7715,328810.68,4408319.86,1252.744
7716,328811.68,4408319.68,1252.759
7717,328812.68,4408319.49,1252.775
7718,328813.68,4408319.31,1252.79
7719,328814.68,4408319.13,1252.805
7720,328815.68,4408318.95,1252.82
7721,328816.69,4408318.76,1252.835
7722,328817.69,4408318.58,1252.86
7723,328818.69,4408318.4,1252.913
7724,328819.69,4408318.22,1252.971
7725,328820.69,4408318.03,1253.027
7726,328821.69,4408317.85,1253.052
7727,328822.69,4408317.67,1253.034
7728,328823.69,4408317.49,1252.996
7729,328824.69,4408317.31,1252.959
7730,328825.69,4408317.12,1252.957
7731,328826.69,4408316.94,1252.974
7732,328827.69,4408316.76,1252.995
7733,328828.69,4408316.58,1253.016
7734,328829.69,4408316.39,1253.038
7735,328830.69,4408316.21,1253.059
7736,328831.69,4408316.03,1253.081
7737,328832.69,4408315.85,1253.102
7738,328833.69,4408315.67,1253.124
7739,328834.69,4408315.48,1253.145
7740,328835.69,4408315.3,1253.166
7741,328836.69,4408315.12,1253.188
7742,328837.69,4408314.94,1253.209
7743,328838.69,4408314.75,1253.23
7744,328839.69,4408314.57,1253.252
7745,328840.69,4408314.39,1253.273
7746,328841.69,4408314.21,1253.294
7747,328842.69,4408314.02,1253.315
7748,328843.69,4408313.84,1253.336
7749,328844.69,4408313.66,1253.353
7750,328845.69,4408313.48,1253.37
7751,328846.69,4408313.3,1253.387
7752,328847.7,4408313.11,1253.404
7753,328848.7,4408312.93,1253.421
7754,328849.7,4408312.75,1253.438
7755,328850.7,4408312.57,1253.455
7756,328851.7,4408312.38,1253.473
7757,328852.7,4408312.2,1253.49
7758,328853.7,4408312.02,1253.507
7759,328854.7,4408311.84,1253.524
7760,328855.7,4408311.65,1253.541
7761,328856.7,4408311.47,1253.558
7762,328857.7,4408311.29,1253.575
7763,328858.7,4408311.11,1253.592
7764,328859.7,4408310.93,1253.609
7765,328860.7,4408310.74,1253.629
7766,328861.7,4408310.56,1253.652
7767,328862.7,4408310.38,1253.678
